id_student,gender,region,highest_education,age_band,disability
484897,F,South West Region,A Level or Equivalent,first,N
485962,F,East Anglian Region,HE Qualification,first,N
488382,F,London Region,A Level or Equivalent,first,N
488990,M,South West Region,A Level or Equivalent,second,N
500113,M,South East Region,A Level or Equivalent,first,N
503889,F,Yorkshire Region,A Level or Equivalent,first,N
514526,M,London Region,Lower Than A Level,first,Y
518808,F,Scotland,HE Qualification,first,N
522482,F,Scotland,HE Qualification,first,N
527100,M,West Midlands Region,HE Qualification,first,N
527801,M,South West Region,Lower Than A Level,second,N
533068,M,South Region,HE Qualification,first,N
537081,F,Scotland,HE Qualification,first,N
544253,M,London Region,A Level or Equivalent,second,N
548120,M,London Region,HE Qualification,first,N
561467,F,South Region,A Level or Equivalent,first,N
567922,F,North Western Region,A Level or Equivalent,first,N
569505,F,East Midlands Region,HE Qualification,second,N
570317,M,Wales,A Level or Equivalent,first,N
574505,F,West Midlands Region,HE Qualification,first,N
588477,M,Yorkshire Region,HE Qualification,first,N
593846,M,South Region,HE Qualification,first,N
593987,F,East Anglian Region,HE Qualification,second,N
596288,F,Scotland,HE Qualification,first,N
598070,F,London Region,A Level or Equivalent,first,N
603834,F,Scotland,HE Qualification,first,N
608440,F,South Region,HE Qualification,second,N
623710,F,South East Region,A Level or Equivalent,second,N
623840,M,East Anglian Region,A Level or Equivalent,first,N
626240,M,South Region,HE Qualification,first,N
628088,M,South East Region,A Level or Equivalent,first,Y
628312,F,South East Region,HE Qualification,first,N
630142,M,East Anglian Region,A Level or Equivalent,first,N
637665,F,South Region,HE Qualification,first,N
639053,M,North Region,A Level or Equivalent,first,N
642878,M,South West Region,HE Qualification,first,N
648130,M,Yorkshire Region,A Level or Equivalent,first,N
676546,M,Scotland,HE Qualification,first,N
677186,M,South East Region,HE Qualification,first,N
677281,M,Wales,A Level or Equivalent,first,N
684180,M,North Region,HE Qualification,first,N
687698,M,Yorkshire Region,HE Qualification,first,N
696073,F,Ireland,Lower Than A Level,first,N
696578,M,South Region,HE Qualification,first,N
852847,M,South West Region,A Level or Equivalent,thired,N
998493,F,South Region,A Level or Equivalent,thired,N
1045203,M,Wales,Lower Than A Level,second,N
1112555,F,South Region,A Level or Equivalent,second,N
1183831,M,South West Region,HE Qualification,thired,N
1268696,M,South West Region,HE Qualification,second,N
1336190,M,London Region,HE Qualification,thired,N
1398979,F,South Region,A Level or Equivalent,thired,N
1469279,F,East Anglian Region,HE Qualification,second,N
1471214,M,East Midlands Region,A Level or Equivalent,second,N
1484804,F,West Midlands Region,A Level or Equivalent,second,N
1511033,M,Wales,A Level or Equivalent,second,N
1576513,F,East Midlands Region,A Level or Equivalent,second,N
1609002,F,East Midlands Region,A Level or Equivalent,second,N
1629771,M,South East Region,A Level or Equivalent,second,N
1676594,M,London Region,HE Qualification,thired,N
1686551,F,Scotland,A Level or Equivalent,second,N
1689639,F,South East Region,Lower Than A Level,second,N
1715896,M,South Region,A Level or Equivalent,second,N
1721270,M,South East Region,Lower Than A Level,second,N
1757766,F,North Western Region,A Level or Equivalent,second,N
1773377,M,London Region,A Level or Equivalent,second,N
1799111,M,Scotland,A Level or Equivalent,second,N
1818673,F,Scotland,HE Qualification,second,N
1839386,F,Yorkshire Region,Lower Than A Level,second,N
1926668,M,London Region,Lower Than A Level,second,N
1947156,F,South East Region,A Level or Equivalent,second,N
1967783,F,South Region,A Level or Equivalent,second,Y
1975209,M,South East Region,Lower Than A Level,second,N
2010232,F,Scotland,A Level or Equivalent,first,N
2045084,M,North Western Region,HE Qualification,second,N
2057803,M,London Region,Lower Than A Level,second,N
2085209,F,North Region,HE Qualification,second,N
2086400,M,Scotland,A Level or Equivalent,second,N
2148681,F,East Midlands Region,Lower Than A Level,second,N
2158048,F,Ireland,A Level or Equivalent,second,N
2158196,F,South West Region,Lower Than A Level,second,N
2165164,F,South West Region,Lower Than A Level,first,N
2168833,M,South West Region,Lower Than A Level,second,N
2207874,F,West Midlands Region,Lower Than A Level,first,N
2240349,M,South West Region,Lower Than A Level,second,N
2244332,M,North Western Region,A Level or Equivalent,second,N
2273119,F,West Midlands Region,A Level or Equivalent,first,N
2277857,F,West Midlands Region,A Level or Equivalent,second,N
2297896,F,West Midlands Region,A Level or Equivalent,second,N
2313257,M,London Region,A Level or Equivalent,second,N
2330254,M,London Region,Lower Than A Level,second,N
2355470,M,East Midlands Region,A Level or Equivalent,second,N
2363863,F,North Western Region,A Level or Equivalent,first,N
2369415,M,London Region,A Level or Equivalent,second,N
2375975,F,East Anglian Region,A Level or Equivalent,second,Y
2397661,F,East Midlands Region,Lower Than A Level,second,N
2398313,M,East Anglian Region,Lower Than A Level,second,N
2404408,F,South West Region,Lower Than A Level,second,N
2425993,M,Scotland,HE Qualification,first,N
2432796,F,East Anglian Region,HE Qualification,second,N
2434159,M,North Western Region,A Level or Equivalent,first,N
2436812,F,South Region,A Level or Equivalent,first,N
2467267,M,West Midlands Region,HE Qualification,first,N
2473538,F,South East Region,A Level or Equivalent,second,N
2474849,F,Scotland,A Level or Equivalent,second,N
2494700,M,Yorkshire Region,HE Qualification,first,N
2500258,F,North Western Region,A Level or Equivalent,first,N
2507842,F,North Western Region,A Level or Equivalent,second,N
2509639,M,West Midlands Region,A Level or Equivalent,first,N
2514368,M,West Midlands Region,A Level or Equivalent,second,N
2514898,F,East Anglian Region,Lower Than A Level,second,N
2521865,F,South Region,A Level or Equivalent,second,Y
2522927,F,South West Region,A Level or Equivalent,second,N
2540168,F,East Midlands Region,HE Qualification,second,N
2546445,M,Scotland,HE Qualification,thired,N
2551797,F,South East Region,A Level or Equivalent,first,N
2551932,M,South East Region,Lower Than A Level,first,N
2574990,F,South West Region,HE Qualification,second,N
2578676,M,North Region,Lower Than A Level,second,N
2581477,F,East Anglian Region,Lower Than A Level,second,N
2584873,F,East Anglian Region,A Level or Equivalent,first,N
2595841,F,East Midlands Region,Lower Than A Level,second,N
2596621,M,South West Region,A Level or Equivalent,thired,N
2601889,M,West Midlands Region,HE Qualification,second,N
2602338,F,North Western Region,Lower Than A Level,second,N
2606802,M,North Region,A Level or Equivalent,first,N
2624961,F,London Region,A Level or Equivalent,first,N
2630087,F,East Midlands Region,Lower Than A Level,second,N
2633226,M,South West Region,A Level or Equivalent,second,N
2642616,F,Yorkshire Region,A Level or Equivalent,second,N
2642935,F,East Midlands Region,Lower Than A Level,second,N
2648611,F,South East Region,A Level or Equivalent,second,N
2649800,M,West Midlands Region,Lower Than A Level,second,N
2654628,F,East Anglian Region,Lower Than A Level,second,N
2677624,M,North Western Region,A Level or Equivalent,second,N
2680312,M,Scotland,HE Qualification,thired,N
2688166,M,Yorkshire Region,Lower Than A Level,second,N
2690062,F,North Western Region,A Level or Equivalent,second,N
2692514,M,North Western Region,Lower Than A Level,second,N
2694788,F,South Region,A Level or Equivalent,second,Y
23629,F,East Anglian Region,Lower Than A Level,first,N
25107,F,East Anglian Region,Lower Than A Level,first,N
27891,M,Scotland,Lower Than A Level,first,Y
29144,M,South Region,Lower Than A Level,first,N
31663,M,North Region,A Level or Equivalent,second,N
33666,F,London Region,A Level or Equivalent,first,N
34229,F,Ireland,A Level or Equivalent,second,N
34353,M,Scotland,A Level or Equivalent,second,Y
34431,F,Yorkshire Region,Lower Than A Level,first,N
34694,M,West Midlands Region,A Level or Equivalent,second,N
34756,F,East Midlands Region,Lower Than A Level,first,N
34863,F,London Region,A Level or Equivalent,first,N
35812,F,East Anglian Region,Lower Than A Level,first,N
39655,F,Scotland,Lower Than A Level,first,N
50993,F,Scotland,Lower Than A Level,first,Y
52899,F,East Midlands Region,Lower Than A Level,second,N
58089,F,West Midlands Region,A Level or Equivalent,first,N
62631,F,North Western Region,A Level or Equivalent,first,N
70608,F,South East Region,HE Qualification,second,N
71433,F,North Western Region,A Level or Equivalent,first,N
72070,M,South East Region,A Level or Equivalent,second,N
74695,F,North Region,Lower Than A Level,first,N
74734,F,North Western Region,Lower Than A Level,first,N
75399,F,East Anglian Region,Lower Than A Level,second,N
78645,F,East Anglian Region,Lower Than A Level,first,N
79378,F,London Region,Lower Than A Level,second,Y
82535,F,Wales,Lower Than A Level,first,N
82741,F,East Anglian Region,Lower Than A Level,first,N
83254,F,London Region,HE Qualification,second,N
84245,M,Wales,A Level or Equivalent,first,N
84664,F,North Western Region,A Level or Equivalent,second,N
86291,F,Wales,HE Qualification,second,N
87604,F,West Midlands Region,A Level or Equivalent,first,N
87732,M,East Midlands Region,A Level or Equivalent,second,N
88580,F,London Region,Lower Than A Level,first,N
91322,F,Yorkshire Region,A Level or Equivalent,second,N
92274,F,East Anglian Region,Lower Than A Level,first,N
92832,F,East Anglian Region,A Level or Equivalent,first,N
92947,F,Wales,HE Qualification,second,N
92993,F,East Anglian Region,Lower Than A Level,first,N
94616,F,South Region,Lower Than A Level,first,N
96291,F,South Region,Lower Than A Level,first,N
97154,F,North Region,A Level or Equivalent,first,N
98313,F,Scotland,HE Qualification,second,N
102849,F,East Anglian Region,A Level or Equivalent,second,N
104054,F,South East Region,Lower Than A Level,second,N
108377,F,South Region,Lower Than A Level,second,Y
108589,F,Ireland,A Level or Equivalent,first,N
109938,F,Wales,HE Qualification,first,N
110881,F,East Anglian Region,A Level or Equivalent,first,N
116603,F,Scotland,HE Qualification,second,N
117071,M,London Region,A Level or Equivalent,second,N
120994,F,London Region,Lower Than A Level,second,Y
122524,F,Wales,Lower Than A Level,first,N
123379,F,East Midlands Region,A Level or Equivalent,first,N
123860,F,East Anglian Region,A Level or Equivalent,second,Y
126322,F,Scotland,A Level or Equivalent,second,N
126411,F,West Midlands Region,Lower Than A Level,first,Y
127209,F,Scotland,A Level or Equivalent,first,Y
128776,F,Yorkshire Region,Lower Than A Level,second,N
133155,F,Yorkshire Region,HE Qualification,second,N
133531,F,Wales,Lower Than A Level,first,N
133748,F,Scotland,Lower Than A Level,second,N
141823,F,East Midlands Region,A Level or Equivalent,first,N
142324,F,East Anglian Region,Lower Than A Level,second,N
143741,F,London Region,A Level or Equivalent,first,Y
143854,F,West Midlands Region,Lower Than A Level,second,N
145544,M,East Midlands Region,A Level or Equivalent,first,N
147876,M,South West Region,A Level or Equivalent,first,N
151697,F,East Midlands Region,A Level or Equivalent,first,Y
152153,F,East Anglian Region,Lower Than A Level,first,N
152910,M,West Midlands Region,A Level or Equivalent,first,N
152929,F,North Western Region,Lower Than A Level,second,N
153212,F,South West Region,Lower Than A Level,second,N
153704,F,West Midlands Region,Lower Than A Level,first,N
154027,F,South East Region,Lower Than A Level,first,N
154125,F,Yorkshire Region,A Level or Equivalent,first,N
154540,F,North Western Region,HE Qualification,first,N
155735,F,West Midlands Region,Lower Than A Level,first,N
156835,F,London Region,A Level or Equivalent,second,N
161678,F,North Western Region,Lower Than A Level,first,N
165243,M,Wales,A Level or Equivalent,second,N
169515,F,East Anglian Region,A Level or Equivalent,first,N
170356,F,East Anglian Region,Lower Than A Level,second,N
171377,F,West Midlands Region,Lower Than A Level,first,N
173316,F,London Region,A Level or Equivalent,first,N
173335,F,North Western Region,Lower Than A Level,first,N
174321,F,Ireland,A Level or Equivalent,first,N
177639,F,Wales,Lower Than A Level,first,N
179605,F,South West Region,A Level or Equivalent,first,N
182824,F,East Anglian Region,Lower Than A Level,second,N
183806,F,South West Region,A Level or Equivalent,second,Y
185240,F,West Midlands Region,Lower Than A Level,second,N
185349,F,Scotland,Lower Than A Level,second,N
186670,F,Yorkshire Region,HE Qualification,second,N
186780,F,North Western Region,A Level or Equivalent,second,Y
186988,F,Yorkshire Region,Lower Than A Level,first,N
187793,F,North Western Region,Lower Than A Level,second,Y
188152,M,South East Region,Lower Than A Level,first,N
192424,M,Wales,A Level or Equivalent,second,N
193822,F,Wales,Lower Than A Level,second,Y
197595,F,London Region,HE Qualification,second,N
198956,M,Yorkshire Region,Lower Than A Level,second,N
199520,F,Scotland,HE Qualification,first,N
200863,F,South West Region,A Level or Equivalent,first,N
200905,F,London Region,HE Qualification,first,N
203108,F,South West Region,A Level or Equivalent,first,N
203481,F,West Midlands Region,Lower Than A Level,first,N
203652,F,East Anglian Region,A Level or Equivalent,first,Y
204746,F,London Region,A Level or Equivalent,first,N
205231,F,Scotland,Lower Than A Level,second,N
226374,M,Wales,A Level or Equivalent,second,N
226827,F,South East Region,A Level or Equivalent,first,N
228049,F,South Region,Lower Than A Level,second,N
228235,F,Yorkshire Region,A Level or Equivalent,second,N
229240,F,East Anglian Region,A Level or Equivalent,first,N
229426,F,West Midlands Region,Lower Than A Level,first,N
230348,F,East Anglian Region,A Level or Equivalent,first,N
232600,F,North Western Region,Lower Than A Level,first,N
232695,F,Wales,Lower Than A Level,first,N
232745,F,West Midlands Region,Lower Than A Level,first,Y
