code_presentation,code_module,final_result,date_unregistration,num_of_prev_attempts,studied_credits,date_registration,id_student
2014J,AAA,Withdrawn,174,0,60,-88,440319
2014J,AAA,Pass,,0,120,-18,442064
2014J,AAA,Pass,,0,60,-122,442132
2014J,AAA,Pass,,0,120,-106,446108
2014J,AAA,Pass,,0,60,-21,447481
2014J,AAA,Fail,,0,120,-106,468120
2014J,AAA,Withdrawn,240,0,120,-23,468694
2014J,AAA,Withdrawn,240,1,60,-154,470588
2014J,AAA,Pass,,1,120,-31,470982
2014J,AAA,Distinction,,0,120,-72,476603
2014J,AAA,Fail,,0,180,-30,481022
2014J,AAA,Pass,,0,120,-49,483800
2014J,AAA,Pass,,0,120,-109,484897
2014J,AAA,Pass,,0,120,-121,485962
2014J,AAA,Withdrawn,-137,0,180,-155,488382
2014J,AAA,Pass,,0,60,-137,488990
2014J,AAA,Pass,,0,120,-109,500113
2014J,AAA,Pass,,0,60,-70,503889
2014J,AAA,Withdrawn,-12,0,120,-22,514526
2014J,AAA,Pass,,0,60,-10,518808
2014J,AAA,Withdrawn,80,0,90,-87,522482
2014J,AAA,Distinction,,0,120,-24,527100
2014J,AAA,Fail,,0,120,-153,527801
2014J,AAA,Pass,,0,60,-30,533068
2014J,AAA,Fail,,0,120,-23,537081
2014J,AAA,Pass,,0,120,-24,544253
2014J,AAA,Pass,,0,60,-25,548120
2014J,AAA,Withdrawn,58,0,90,-46,561467
2014J,AAA,Withdrawn,-22,0,120,-49,567922
2014J,AAA,Distinction,,0,60,-60,569505
2014J,AAA,Pass,,0,120,-24,570317
2014J,AAA,Pass,,0,120,-153,574505
2014J,AAA,Pass,,0,60,-141,588477
2014J,AAA,Withdrawn,227,0,120,-154,593846
2014J,AAA,Fail,,0,180,-24,593987
2014J,AAA,Pass,,0,120,-57,596288
2014J,AAA,Withdrawn,-2,0,60,-150,598070
2014J,AAA,Pass,,0,90,-5,603834
2014J,AAA,Withdrawn,150,1,60,-92,603861
2014J,AAA,Withdrawn,-11,0,120,-37,608440
2014J,AAA,Withdrawn,-129,0,120,-129,623710
2014J,AAA,Pass,,0,120,-108,623840
2014J,AAA,Pass,,0,120,-25,626240
2014J,AAA,Withdrawn,51,0,60,-135,628088
2014J,AAA,Withdrawn,9,0,120,-14,628312
2014J,AAA,Withdrawn,166,0,120,-24,630142
2014J,AAA,Pass,,0,60,-93,637665
2014J,AAA,Pass,,0,120,-149,639053
2014J,AAA,Withdrawn,73,0,60,-108,642878
2014J,AAA,Withdrawn,228,0,240,-53,648130
2014J,AAA,Withdrawn,180,0,120,-38,676546
2014J,AAA,Pass,,0,60,-66,677186
2014J,AAA,Fail,,0,60,-17,677281
2014J,AAA,Pass,,0,120,-21,684180
2014J,AAA,Pass,,0,120,-4,687698
2014J,AAA,Pass,,0,60,-22,696073
2014J,AAA,Withdrawn,182,0,60,-22,696578
2014J,AAA,Withdrawn,128,1,60,-30,721259
2014J,AAA,Fail,,0,60,-87,852847
2014J,AAA,Pass,,0,60,-135,998493
2014J,AAA,Pass,,0,60,-155,1045203
2014J,AAA,Pass,,0,60,-122,1112555
2014J,AAA,Withdrawn,166,0,60,-115,1183831
2014J,AAA,Pass,,0,60,-79,1268696
2014J,AAA,Pass,,0,60,-23,1336190
2014J,AAA,Pass,,1,60,-57,1352868
2014J,AAA,Withdrawn,213,0,60,-72,1398979
2014J,AAA,Withdrawn,63,1,60,-99,1456619
2014J,AAA,Withdrawn,-22,0,120,-51,1469279
2014J,AAA,Pass,,0,60,-32,1471214
2014J,AAA,Pass,,1,60,5,1472925
2014J,AAA,Pass,,0,60,-88,1484804
2014J,AAA,Pass,,0,60,-67,1511033
2014J,AAA,Distinction,,0,60,-84,1576513
2014J,AAA,Pass,,0,60,-109,1609002
2014J,AAA,Distinction,,0,60,-115,1629771
2014J,AAA,Withdrawn,32,0,60,-73,1676594
2014J,AAA,Withdrawn,108,0,60,-99,1686551
2014J,AAA,Withdrawn,110,0,60,-154,1689639
2014J,AAA,Pass,,0,60,-42,1715896
2014J,AAA,Pass,,0,90,-136,1721270
2014J,AAA,Pass,,0,60,-150,1757766
2014J,AAA,Pass,,0,60,-37,1773377
2014J,AAA,Pass,,0,60,-94,1799111
2014J,AAA,Fail,,0,120,-44,1818673
2014J,AAA,Withdrawn,34,0,60,-67,1839386
2014J,AAA,Pass,,0,60,-155,1926668
2014J,AAA,Pass,,0,60,-109,1947156
2014J,AAA,Pass,,0,60,-129,1967783
2014J,AAA,Pass,,1,120,-119,1970390
2014J,AAA,Pass,,0,60,-74,1975209
2014J,AAA,Pass,,0,60,-7,2010232
2014J,AAA,Fail,,0,120,-52,2045084
2014J,AAA,Pass,,0,60,-53,2057803
2014J,AAA,Fail,,1,60,-86,2073016
2014J,AAA,Pass,,0,60,-59,2085209
2014J,AAA,Pass,,0,60,-79,2086400
2014J,AAA,Pass,,1,60,-79,2139353
2014J,AAA,Pass,,0,90,-102,2148681
2014J,AAA,Withdrawn,55,0,60,-8,2158048
2014J,AAA,Withdrawn,12,0,120,-115,2158196
2014J,AAA,Pass,,0,60,-86,2165164
2014J,AAA,Withdrawn,146,0,60,-53,2168833
2014J,AAA,Fail,,0,120,-108,2207874
2014J,AAA,Pass,,0,60,-108,2240349
2014J,AAA,Distinction,,0,60,-51,2244332
2014J,AAA,Withdrawn,135,0,60,-44,2273119
2014J,AAA,Pass,,0,60,-119,2277857
2014J,AAA,Pass,,0,60,-59,2297896
2014J,AAA,Withdrawn,-16,0,360,-101,2313257
2014J,AAA,Pass,,1,60,-53,2318055
2014J,AAA,Pass,,0,60,-153,2330254
2014J,AAA,Pass,,0,120,-115,2355470
2014J,AAA,Pass,,1,60,-46,2358969
2014J,AAA,Distinction,,0,60,-155,2363863
2014J,AAA,Withdrawn,-54,1,240,-85,2365101
2014J,AAA,Pass,,0,60,-64,2369415
2014J,AAA,Pass,,0,60,-53,2375975
2014J,AAA,Pass,,0,60,-29,2397661
2014J,AAA,Pass,,0,60,-42,2398313
2014J,AAA,Fail,,0,60,-17,2404408
2014J,AAA,Pass,,0,60,-16,2425993
2014J,AAA,Fail,,1,60,-37,2429854
2014J,AAA,Pass,,0,60,-59,2432796
2014J,AAA,Pass,,0,60,-31,2434159
2014J,AAA,Fail,,0,60,-51,2436812
2014J,AAA,Pass,,0,60,-59,2467267
2014J,AAA,Fail,,1,60,-115,2470694
2014J,AAA,Pass,,0,60,-146,2473538
2014J,AAA,Withdrawn,132,1,60,-73,2474849
2014J,AAA,Pass,,0,60,-56,2494700
2014J,AAA,Pass,,0,120,-102,2500258
2014J,AAA,Withdrawn,38,0,60,-128,2507842
2014J,AAA,Pass,,0,90,-87,2509639
2014J,AAA,Distinction,,0,60,-23,2514368
2014J,AAA,Pass,,0,60,-128,2514898
2014J,AAA,Pass,,0,60,-50,2521865
2014J,AAA,Pass,,0,60,-140,2522927
2014J,AAA,Withdrawn,226,0,60,-46,2540168
2014J,AAA,Withdrawn,58,0,60,-30,2546445
2014J,AAA,Pass,,0,60,-46,2551797
2014J,AAA,Withdrawn,175,0,60,-38,2551932
2014J,AAA,Pass,,1,60,-10,2569324
2014J,AAA,Fail,,0,60,-42,2574990
2014J,AAA,Fail,,1,60,-17,2576122
2014J,AAA,Pass,,0,120,-156,2578676
2014J,AAA,Pass,,0,60,-109,2581477
2014J,AAA,Pass,,0,120,-28,2584873
2014J,AAA,Fail,,0,60,-87,2595841
2014J,AAA,Pass,,0,60,-101,2596621
2014J,AAA,Pass,,0,60,-49,2601889
2014J,AAA,Fail,,0,120,10,2602338
2014J,AAA,Fail,,0,60,-37,2606802
2014J,AAA,Fail,,0,60,-23,2624961
2014J,AAA,Withdrawn,-8,0,210,-49,2630087
2014J,AAA,Pass,,0,60,-46,2633226
2014J,AAA,Pass,,0,90,-56,2642616
2014J,AAA,Distinction,,0,60,-128,2642935
2014J,AAA,Pass,,0,60,-155,2648611
2014J,AAA,Pass,,0,60,-153,2649800
2014J,AAA,Pass,,1,60,-35,2654628
2014J,AAA,Pass,,0,90,-59,2677624
2014J,AAA,Pass,,0,60,-44,2680312
2014J,AAA,Pass,,0,60,-56,2688166
2014J,AAA,Withdrawn,32,0,120,-25,2690062
2014J,AAA,Pass,,0,120,-44,2692514
2014J,AAA,Fail,,0,180,-92,2694788
2013B,BBB,Fail,,2,60,-47,23629
2013B,BBB,Pass,,0,120,-73,25107
2013B,BBB,Withdrawn,153,2,120,-58,27891
2013B,BBB,Fail,,0,120,-24,29144
2013B,BBB,Pass,,0,60,-60,31663
2013B,BBB,Withdrawn,139,1,60,-23,33666
2013B,BBB,Pass,,2,120,-58,34229
2013B,BBB,Fail,,0,120,-16,34353
2013B,BBB,Withdrawn,27,0,60,-24,34431
2013B,BBB,Withdrawn,-54,1,60,-55,34694
2013B,BBB,Withdrawn,59,1,150,-43,34756
2013B,BBB,Pass,,0,60,-65,34863
2013B,BBB,Fail,,0,60,-53,35812
2013B,BBB,Distinction,,0,120,-22,39655
2013B,BBB,Fail,,0,60,-53,50993
2013B,BBB,Withdrawn,86,0,60,-117,52899
2013B,BBB,Fail,,2,90,-58,58089
2013B,BBB,Fail,,0,60,-45,62631
2013B,BBB,Distinction,,0,240,-17,70608
2013B,BBB,Fail,,1,150,-19,71433
2013B,BBB,Withdrawn,10,0,60,-24,72070
2013B,BBB,Distinction,,0,90,-64,74695
2013B,BBB,Pass,,0,180,2,74734
2013B,BBB,Pass,,0,60,-24,75399
2013B,BBB,Fail,,0,60,-28,78645
2013B,BBB,Fail,,4,120,-24,79378
2013B,BBB,Pass,,0,180,-19,82535
2013B,BBB,Pass,,0,60,-60,82741
2013B,BBB,Pass,,0,60,-51,83254
2013B,BBB,Distinction,,0,120,-27,84245
2013B,BBB,Pass,,0,60,-92,84664
2013B,BBB,Withdrawn,72,0,60,-15,86291
2013B,BBB,Withdrawn,-75,0,180,-111,87604
2013B,BBB,Pass,,0,75,-66,87732
2013B,BBB,Withdrawn,-8,0,60,-23,88580
2013B,BBB,Pass,,0,60,-19,91322
2013B,BBB,Withdrawn,132,0,60,-96,92274
2013B,BBB,Pass,,0,60,-65,92832
2013B,BBB,Distinction,,0,120,-227,92947
2013B,BBB,Pass,,3,135,-43,92993
2013B,BBB,Fail,,1,60,-22,94616
2013B,BBB,Withdrawn,42,0,60,-51,96291
2013B,BBB,Pass,,0,60,-50,97154
2013B,BBB,Pass,,0,60,-22,98313
2013B,BBB,Withdrawn,-4,0,180,-51,102849
2013B,BBB,Distinction,,0,120,-19,104054
2013B,BBB,Pass,,0,120,-53,108377
2013B,BBB,Pass,,0,60,-108,108589
2013B,BBB,Distinction,,0,120,-44,109938
2013B,BBB,Pass,,0,60,-43,110881
2013B,BBB,Distinction,,0,60,-28,116603
2013B,BBB,Fail,,0,60,-25,117071
2013B,BBB,Fail,,0,70,-19,120994
2013B,BBB,Fail,,2,120,-68,122524
2013B,BBB,Withdrawn,-59,1,180,-131,123379
2013B,BBB,Pass,,0,60,-29,123860
2013B,BBB,Pass,,1,60,-106,126322
2013B,BBB,Fail,,2,60,-124,126411
2013B,BBB,Withdrawn,-225,1,180,-255,127209
2013B,BBB,Withdrawn,24,1,120,-97,128776
2013B,BBB,Pass,,0,60,-55,133155
2013B,BBB,Fail,,0,60,-24,133531
2013B,BBB,Fail,,0,70,-61,133748
2013B,BBB,Withdrawn,86,0,120,-47,141823
2013B,BBB,Fail,,0,60,-23,142324
2013B,BBB,Distinction,,0,120,-16,143741
2013B,BBB,Withdrawn,27,0,60,-23,143854
2013B,BBB,Pass,,0,60,-45,145544
2013B,BBB,Fail,,0,60,-53,147876
2013B,BBB,Pass,,0,60,-23,151697
2013B,BBB,Withdrawn,157,1,60,-93,152153
2013B,BBB,Pass,,0,60,-8,152910
2013B,BBB,Pass,,0,60,-104,152929
2013B,BBB,Distinction,,1,120,-82,153212
2013B,BBB,Withdrawn,166,1,120,-166,153704
2013B,BBB,Pass,,0,60,-19,154027
2013B,BBB,Fail,,0,60,-17,154125
2013B,BBB,Pass,,0,60,-34,154540
2013B,BBB,Withdrawn,13,1,60,-45,155735
2013B,BBB,Pass,,0,60,-135,156835
2013B,BBB,Fail,,1,60,-27,161678
2013B,BBB,Pass,,0,60,-25,165243
2013B,BBB,Withdrawn,135,0,60,-50,169515
2013B,BBB,Withdrawn,68,0,120,-46,170356
2013B,BBB,Fail,,2,120,-90,171377
2013B,BBB,Fail,,0,60,-99,173316
2013B,BBB,Fail,,1,60,-61,173335
2013B,BBB,Withdrawn,-19,1,270,-82,174321
2013B,BBB,Withdrawn,11,1,150,-24,177639
2013B,BBB,Withdrawn,76,0,60,-68,179605
2013B,BBB,Pass,,2,120,-43,182824
2013B,BBB,Fail,,1,225,-104,183806
2013B,BBB,Withdrawn,33,1,120,-87,185240
2013B,BBB,Pass,,2,60,-54,185349
2013B,BBB,Fail,,1,60,-11,186670
2013B,BBB,Withdrawn,213,2,120,-117,186780
2013B,BBB,Fail,,2,60,-15,186988
2013B,BBB,Fail,,1,120,-127,187793
2013B,BBB,Distinction,,0,120,-19,188152
2013B,BBB,Pass,,0,120,-74,192424
2013B,BBB,Pass,,0,60,-25,193822
2013B,BBB,Pass,,0,60,-24,197595
2013B,BBB,Pass,,0,60,-29,198956
2013B,BBB,Pass,,0,60,-22,199520
2013B,BBB,Withdrawn,25,1,60,-77,200863
2013B,BBB,Fail,,1,60,-121,200905
2013B,BBB,Fail,,1,120,-117,203108
2013B,BBB,Pass,,0,60,-34,203481
2013B,BBB,Fail,,0,180,-22,203652
2013B,BBB,Distinction,,0,120,-25,204746
2013B,BBB,Fail,,1,60,-58,205231
2013B,BBB,Fail,,0,60,-115,226374
2013B,BBB,Pass,,0,60,-72,226827
2013B,BBB,Withdrawn,11,0,60,-54,228049
2013B,BBB,Withdrawn,6,1,120,-127,228235
2013B,BBB,Distinction,,0,60,-34,229240
2013B,BBB,Distinction,,0,60,-25,229426
2013B,BBB,Withdrawn,-68,2,585,-121,230348
2013B,BBB,Withdrawn,-9,2,60,-59,232600
2013B,BBB,Pass,,0,60,-108,232695
2013B,BBB,Withdrawn,-65,0,180,-77,232745
2013B,BBB,Fail,,1,60,-85,235097
2013B,BBB,Fail,,0,60,-17,237304
2013B,BBB,Fail,,1,60,-12,237913
2013B,BBB,Withdrawn,123,0,180,-89,242149
2013B,BBB,Fail,,1,60,-44,245404
2013B,BBB,Fail,,0,60,-79,247267
2013B,BBB,Pass,,0,60,-101,248103
2013B,BBB,Pass,,0,60,-162,249534
2013B,BBB,Pass,,0,60,-93,251351
2013B,BBB,Fail,,2,120,-17,252340
2013B,BBB,Withdrawn,-25,0,120,-86,252652
2013B,BBB,Withdrawn,34,1,60,-24,253250
2013B,BBB,Pass,,0,60,-24,255347
2013B,BBB,Pass,,2,60,-51,255998
2013B,BBB,Withdrawn,-92,0,150,-127,256215
2013B,BBB,Withdrawn,-1,1,180,-108,258402
2013B,BBB,Withdrawn,-5,1,120,-115,259182
2013B,BBB,Withdrawn,208,2,60,-24,262294
2013B,BBB,Fail,,1,120,-88,262454
2013B,BBB,Pass,,0,60,-59,262741
2013B,BBB,Pass,,0,325,-107,263499
2013B,BBB,Withdrawn,-22,1,120,-47,263531
2013B,BBB,Withdrawn,27,1,60,-85,265405
2013B,BBB,Withdrawn,95,2,120,-53,265958
2013B,BBB,Pass,,1,120,-131,267761
2013B,BBB,Fail,,0,120,-19,267853
2013B,BBB,Withdrawn,48,1,180,-23,269076
2013B,BBB,Withdrawn,-82,2,60,-137,269289
2013B,BBB,Fail,,0,60,-30,270399
2013B,BBB,Pass,,1,60,-34,270567
2013B,BBB,Pass,,3,60,-9,271036
2013B,BBB,Pass,,0,120,-19,272580
2013B,BBB,Pass,,0,60,-16,273731
2013B,BBB,Fail,,0,60,-28,273877
2013B,BBB,Distinction,,0,120,-256,276717
2013B,BBB,Pass,,1,60,-89,277733
2013B,BBB,Pass,,0,60,-45,278447
2013B,BBB,Fail,,0,180,-53,280962
2013B,BBB,Pass,,0,60,-16,281564
2013B,BBB,Pass,,0,120,-28,284076
2013B,BBB,Fail,,1,120,-25,285633
2013B,BBB,Pass,,0,90,-43,285912
2013B,BBB,Fail,,3,120,-82,288380
2013B,BBB,Withdrawn,198,1,60,-47,288990
2013B,BBB,Pass,,0,120,-43,290550
2013B,BBB,Pass,,0,120,-156,291037
2013B,BBB,Pass,,0,90,-68,291194
2013B,BBB,Withdrawn,-25,0,150,-121,291701
2013B,BBB,Withdrawn,22,0,60,-50,292027
2013B,BBB,Fail,,0,60,-50,294381
2013B,BBB,Pass,,2,300,-233,294961
2013B,BBB,Withdrawn,72,0,60,-65,294999
2013B,BBB,Pass,,0,120,-12,295754
2013B,BBB,Withdrawn,-117,3,180,-227,296408
2013B,BBB,Pass,,1,60,-170,297484
2013B,BBB,Pass,,1,120,-100,298322
2013B,BBB,Pass,,2,130,-21,298476
2013B,BBB,Withdrawn,54,1,60,-128,299561
2013B,BBB,Withdrawn,-163,1,180,-198,302550
2013B,BBB,Withdrawn,57,0,60,-53,305945
2013B,BBB,Pass,,0,150,-79,306886
2013B,BBB,Withdrawn,27,3,60,-123,306984
2013B,BBB,Pass,,0,60,-44,309175
2013B,BBB,Pass,,3,195,-193,309709
2013B,BBB,Pass,,2,60,-16,309734
2013B,BBB,Withdrawn,47,3,180,-16,311042
2013B,BBB,Fail,,1,60,-61,312141
2013B,BBB,Distinction,,0,60,-74,313810
2013B,BBB,Pass,,1,60,-79,315186
2013B,BBB,Pass,,0,60,-18,316841
2013B,BBB,Pass,,0,150,-24,318056
2013B,BBB,Fail,,0,60,-29,318101
2013B,BBB,Distinction,,0,120,-81,319209
2013B,BBB,Fail,,0,60,-85,322745
2013B,BBB,Withdrawn,81,0,150,-23,322960
2013B,BBB,Fail,,0,60,-136,323914
2013B,BBB,Withdrawn,139,0,60,-36,324236
2013B,BBB,Pass,,0,180,-166,325511
2013B,BBB,Pass,,0,60,-104,325879
2013B,BBB,Fail,,0,90,-66,326012
2013B,BBB,Pass,,0,120,-64,329226
2013B,BBB,Fail,,2,60,-89,329321
2013B,BBB,Pass,,0,60,-53,329800
2013B,BBB,Withdrawn,27,2,60,-92,330376
2013B,BBB,Pass,,0,60,-16,331354
2013B,BBB,Pass,,0,120,-260,331844
2013B,BBB,Fail,,2,240,-24,333129
2013B,BBB,Withdrawn,42,0,105,-137,333837
2013B,BBB,Fail,,1,90,-22,334291
2013B,BBB,Withdrawn,38,0,60,-29,334794
2013B,BBB,Fail,,0,240,-53,335421
2013B,BBB,Fail,,3,150,-102,335600
2013B,BBB,Fail,,0,90,-29,335910
2013B,BBB,Fail,,1,120,-24,336165
2013B,BBB,Pass,,1,120,-16,338056
2013B,BBB,Fail,,0,60,-22,338861
2013B,BBB,Withdrawn,-16,0,90,-22,338912
2013B,BBB,Pass,,0,60,-179,339379
2013B,BBB,Withdrawn,123,0,60,-94,339526
2013B,BBB,Withdrawn,200,0,60,-73,339946
2013B,BBB,Withdrawn,27,0,120,-66,340378
2013B,BBB,Withdrawn,136,0,60,-97,340831
2013B,BBB,Withdrawn,129,0,60,-64,341040
2013B,BBB,Fail,,0,60,-29,341229
2013B,BBB,Withdrawn,-8,0,60,-85,341235
2013B,BBB,Pass,,0,180,-36,341509
2013B,BBB,Withdrawn,83,0,60,-127,349040
2013B,BBB,Fail,,1,60,-16,349424
2013B,BBB,Fail,,0,60,-96,350622
2013B,BBB,Fail,,1,60,-55,350795
2013B,BBB,Pass,,0,120,-113,351271
2013B,BBB,Pass,,2,60,-54,351290
2013B,BBB,Fail,,1,120,-46,351543
2013B,BBB,Withdrawn,61,1,195,-87,352161
2013B,BBB,Distinction,,0,60,-30,352364
2013B,BBB,Pass,,0,60,-73,353093
2013B,BBB,Fail,,0,120,-24,353352
2013B,BBB,Withdrawn,-18,2,120,-95,353918
2013B,BBB,Fail,,0,60,-29,354058
2013B,BBB,Withdrawn,137,2,120,-266,354815
2013B,BBB,Withdrawn,102,0,60,-77,354895
2013B,BBB,Withdrawn,59,1,120,-54,355369
2013B,BBB,Fail,,0,180,-29,355998
2013B,BBB,Withdrawn,51,0,60,-18,357030
2013B,BBB,Fail,,2,180,-107,357038
2013B,BBB,Fail,,0,90,-102,357928
2013B,BBB,Withdrawn,-36,0,180,-58,359170
2013B,BBB,Pass,,0,120,-22,360188
2013B,BBB,Withdrawn,152,0,240,-16,360489
2013B,BBB,Pass,,1,120,-86,360877
2013B,BBB,Pass,,1,60,-27,361603
2013B,BBB,Fail,,0,180,-93,362760
2013B,BBB,Withdrawn,100,0,60,-128,362877
2013B,BBB,Fail,,1,120,-24,363401
2013B,BBB,Pass,,0,240,6,363416
2013B,BBB,Distinction,,1,180,-88,363660
2013B,BBB,Withdrawn,5,0,120,-16,364323
2013B,BBB,Fail,,0,120,-61,365439
2013B,BBB,Pass,,0,60,-102,365452
2013B,BBB,Fail,,1,60,-83,365488
2013B,BBB,Distinction,,0,60,-27,365707
2013B,BBB,Fail,,0,60,-46,366821
2013B,BBB,Fail,,2,60,-30,367304
2013B,BBB,Fail,,0,60,-36,367348
2013B,BBB,Pass,,0,60,-53,367609
2013B,BBB,Fail,,1,60,-136,368439
2013B,BBB,Withdrawn,27,1,60,-61,369212
2013B,BBB,Fail,,0,60,-60,370302
2013B,BBB,Fail,,1,120,-50,370720
2013B,BBB,Pass,,2,120,-42,371679
2013B,BBB,Withdrawn,-73,1,300,-83,372624
2013B,BBB,Fail,,0,60,-50,374102
2013B,BBB,Pass,,1,120,-55,374234
2013B,BBB,Withdrawn,9,1,180,-42,375312
2013B,BBB,Pass,,0,60,-23,376617
2013B,BBB,Withdrawn,-73,0,180,-155,377695
2013B,BBB,Pass,,1,120,-144,377759
2013B,BBB,Pass,,0,150,-23,377846
2013B,BBB,Fail,,2,150,-45,377905
2013B,BBB,Pass,,0,120,-15,378462
2013B,BBB,Pass,,0,120,-16,378543
2013B,BBB,Withdrawn,130,0,120,-123,378721
2013B,BBB,Fail,,1,105,-66,379402
2013B,BBB,Withdrawn,-30,0,120,-169,379405
2013B,BBB,Withdrawn,121,0,60,-16,380151
2013B,BBB,Fail,,0,135,-137,381640
2013B,BBB,Withdrawn,53,0,150,-52,381722
2013B,BBB,Withdrawn,13,1,180,-99,383828
2013B,BBB,Fail,,0,60,-22,384678
2013B,BBB,Withdrawn,145,0,120,-88,384909
2013B,BBB,Withdrawn,66,0,120,-85,385034
2013B,BBB,Pass,,1,120,-18,386348
2013B,BBB,Fail,,0,60,-53,386957
2013B,BBB,Withdrawn,-80,1,180,-88,387276
2013B,BBB,Fail,,0,60,-24,387702
2013B,BBB,Withdrawn,-209,0,60,-276,388014
2013B,BBB,Fail,,0,120,-6,388205
2013B,BBB,Fail,,0,60,-122,388360
2013B,BBB,Fail,,0,60,-21,388410
2013B,BBB,Fail,,0,60,-68,388484
2013B,BBB,Distinction,,0,120,-19,389369
2013B,BBB,Pass,,3,120,-16,390220
2013B,BBB,Distinction,,0,60,-221,390442
2013B,BBB,Fail,,0,90,-94,390461
2013B,BBB,Pass,,1,120,-94,392213
2013B,BBB,Withdrawn,195,0,120,-44,392281
2013B,BBB,Pass,,1,120,-24,392428
2013B,BBB,Fail,,2,120,-46,392614
2013B,BBB,Withdrawn,-109,2,120,-128,393327
2013B,BBB,Withdrawn,31,1,195,-134,394956
2013B,BBB,Withdrawn,-2,0,180,-169,395107
2013B,BBB,Fail,,1,330,-123,395229
2013B,BBB,Pass,,0,120,-27,397118
2013B,BBB,Withdrawn,27,1,60,-50,397763
2013B,BBB,Pass,,0,60,-106,398084
2013B,BBB,Withdrawn,-22,0,60,-30,398949
2013B,BBB,Withdrawn,156,1,120,-173,398965
2013B,BBB,Withdrawn,5,0,60,-24,399108
2013B,BBB,Fail,,2,150,-24,399792
2013B,BBB,Fail,,1,60,-43,400049
2013B,BBB,Pass,,1,60,-77,400469
2013B,BBB,Pass,,0,120,-30,400474
2013B,BBB,Withdrawn,-106,1,150,-121,400718
2013B,BBB,Pass,,1,120,-12,400894
2013B,BBB,Pass,,0,120,-51,401339
2013B,BBB,Distinction,,0,60,-66,401349
2013B,BBB,Withdrawn,27,0,60,-36,402660
2013B,BBB,Pass,,0,60,-23,403093
2013B,BBB,Withdrawn,27,0,60,-18,403191
2013B,BBB,Pass,,0,60,-30,404022
2013B,BBB,Fail,,1,60,-97,404727
2013B,BBB,Pass,,1,120,-118,405471
2013B,BBB,Withdrawn,54,0,90,-34,405746
2013B,BBB,Pass,,2,120,-54,405995
2013B,BBB,Fail,,0,60,-99,406311
2013B,BBB,Withdrawn,68,0,120,-68,406416
2013B,BBB,Withdrawn,165,0,120,-95,406974
2013B,BBB,Pass,,0,60,-36,408112
2013B,BBB,Pass,,0,60,-94,409662
2013B,BBB,Pass,,0,120,-92,410739
2013B,BBB,Fail,,2,60,-29,411197
2013B,BBB,Pass,,1,60,-34,412407
2013B,BBB,Pass,,1,60,-66,412654
2013B,BBB,Pass,,1,60,-18,413984
2013B,BBB,Pass,,1,60,-123,414958
2013B,BBB,Withdrawn,-29,1,90,-46,415548
2013B,BBB,Distinction,,0,60,-30,415716
2013B,BBB,Pass,,1,180,-4,415760
2013B,BBB,Pass,,2,120,-87,416007
2013B,BBB,Fail,,0,60,-65,416314
2013B,BBB,Pass,,0,60,-16,416654
2013B,BBB,Fail,,1,60,-25,417462
2013B,BBB,Withdrawn,87,0,60,-29,418065
2013B,BBB,Pass,,0,60,-8,418325
2013B,BBB,Fail,,2,120,-15,420604
2013B,BBB,Fail,,0,180,-44,421205
2013B,BBB,Fail,,1,90,-16,422070
2013B,BBB,Withdrawn,30,0,60,-44,422752
2013B,BBB,Fail,,0,60,-44,423314
2013B,BBB,Withdrawn,38,0,60,-42,423317
2013B,BBB,Pass,,0,90,-107,423871
2013B,BBB,Fail,,1,120,-30,425747
2013B,BBB,Pass,,0,60,-53,425808
2013B,BBB,Withdrawn,172,0,120,-99,425817
2013B,BBB,Pass,,0,60,-53,425820
2013B,BBB,Pass,,1,60,-82,426650
2013B,BBB,Pass,,0,60,-54,426838
2013B,BBB,Pass,,0,120,-15,427536
2013B,BBB,Pass,,0,120,-79,427704
2013B,BBB,Pass,,0,120,-36,427773
2013B,BBB,Pass,,0,60,-23,429038
2013B,BBB,Withdrawn,-47,1,120,-65,429158
2013B,BBB,Fail,,2,240,-210,429494
2013B,BBB,Withdrawn,9,1,75,-42,430160
2013B,BBB,Fail,,2,120,-55,430357
2013B,BBB,Withdrawn,164,1,120,-10,431071
2013B,BBB,Fail,,0,120,-43,432004
2013B,BBB,Pass,,0,60,-68,432232
2013B,BBB,Withdrawn,108,2,120,-25,432319
2013B,BBB,Pass,,1,240,-89,432870
2013B,BBB,Pass,,0,180,-159,433531
2013B,BBB,Pass,,1,180,-71,433755
2013B,BBB,Fail,,0,60,-73,433939
2013B,BBB,Fail,,1,60,-16,434094
2013B,BBB,Pass,,2,120,-22,434192
2013B,BBB,Pass,,1,60,-80,434353
2013B,BBB,Pass,,1,270,-28,434646
2013B,BBB,Pass,,0,60,-130,435245
2013B,BBB,Fail,,1,120,-54,435803
2013B,BBB,Pass,,0,60,-68,437562
2013B,BBB,Pass,,1,60,-55,437967
2013B,BBB,Withdrawn,26,0,90,-99,438210
2013B,BBB,Withdrawn,-8,2,210,-117,438379
2013B,BBB,Pass,,0,60,-136,438703
2013B,BBB,Pass,,0,120,-123,439857
2013B,BBB,Pass,,2,120,-113,440057
2013B,BBB,Pass,,0,120,-102,440509
2013B,BBB,Fail,,0,60,-30,441000
2013B,BBB,Pass,,0,120,-89,441181
2013B,BBB,Distinction,,0,60,-42,441255
2013B,BBB,Withdrawn,-26,0,120,-128,441423
2013B,BBB,Pass,,1,60,-73,442012
